id|iata|icao|name|city|subd|countryCode|elevation|lat|lon
A06492|IFU|VREI|Ifuru Airport|Ifuru|Raa|MDV|5.9|5.708333|73.025
A06493|LMV|VRGD|Madivaru Airport|Madivaru|Lhaviyani|MDV|6.0|5.457778|73.370278
A06494|DRV|VRMD|Dharavandhoo Airport|Dharavandhoo|Baa|MDV|6.0|5.156111|73.130278
A06495|FVM|VRMF|Fuvahmulah Airport|Fuvahmulah Island|Gnyaviyani|MDV|17.0|-0.3097222222|73.435
A06496|GAN|VRMG|Gan International Airport|Gan|Seenu|MDV|7.0|-0.693333|73.155556
A06497|HAQ|VRMH|Hanimaadhoo International Airport|Haa Dhaalu|Haa-Dhaalu-Atholhu|MDV|4.0|6.746111|73.168333
A06498|KDO|VRMK|Kadhdhoo Airport|Kadhdhoo|Laamu|MDV|4.0|1.858333|73.519722
A06499|MLE|VRMM|Velana International Airport|Malé|Kaafu|MDV|7.5|4.191667|73.529167
A06500|GKK|VRMO|Kooddoo Airport|Kooddoo|Gaaf Alif|MDV|4.0|0.733333|73.434167
A06501|KDM|VRMT|Kaadedhdhoo Airport|Huvadhu Atoll|Gaaf Dhaalu|MDV|2.0|0.488333|72.996111
A06502|DDD|VRMU|Kudahuvadhoo Dhaalu Airport|Dhaalu Atoll|Gaaf Dhaalu|MDV|5.5|2.666119|72.886303
A06503|VAM|VRMV|Villa International Airport|Maamigili|Alif Dhaalu|MDV|7.0|3.470556|72.834444
A06504|DMK|VTBD|Don Mueang International Airport|Bangkok|Bangkok|THA|9.0|13.9125995636|100.6070022583
A06505|KDT|VTBK|Kamphaeng Saen Airport|Nakhon Pathom|Nakhon-Pathom|THA|30.0|14.1020002365|99.9171981812
A06506|KKM|VTBL|Khok Kathiam Airport||Lop-Buri|THA|123.0|14.8746004105|100.663002014
A06507|TDX|VTBO|Trat Airport||Trat|THA|105.0|12.274600029|102.319000244
A06508|BKK|VTBS|Suvarnabhumi Airport|Bangkok|Samut-Prakan|THA|5.0|13.6810998917|100.7470016479
A06509|UTP|VTBU|U-Tapao International Airport|Rayong|Rayong|THA|42.0|12.6799001694|101.0049972534
A06510|CNX|VTCC|Chiang Mai International Airport|Chiang Mai|Chiang-Mai|THA|1036.0|18.7667999268|98.962600708
A06511|HGN|VTCH|Mae Hong Son Airport||Mae-Hong-Son|THA|929.0|19.3013000488|97.9757995605
A06512|PYY|VTCI|Mae Hong Son Airport|Mae Hong Son|Mae-Hong-Son|THA|1271.0|19.3719997406|98.43699646
A06513|LPT|VTCL|Lampang Airport||Lampang|THA|811.0|18.2709007263|99.5042037964
A06514|NNT|VTCN|Nan Airport||Nan|THA|685.0|18.8078994751|100.7829971313
A06515|PRH|VTCP|Phrae Airport||Phrae|THA|538.0|18.1322002411|100.1650009155
A06516|CEI|VTCT|Chiang Rai International Airport|Chiang Rai|Chiang-Rai|THA|1280.0|19.952299118|99.8828964233
A06517|BAO|VTED|Udorn Air Base|Ban Mak Khaen|Changwat-Udon-Thani|THA|0.0|17.3829994202|102.8000030518
A06518|PHY|VTPB|Phetchabun Airport||Phetchabun|THA|450.0|16.6760005951|101.194999695
A06519|HHQ|VTPH|Hua Hin Airport|Hua Hin|Phetchaburi|THA|62.0|12.6361999512|99.951499939
A06520|TKH|VTPI|Takhli Airport||Nakhon-Sawan|THA|107.0|15.277299881|100.29599762
A06521|MAQ|VTPM|Mae Sot Airport||Tak|THA|690.0|16.6998996735|98.5450973511
A06522|THS|VTPO|Sukhothai Airport||Sukhothai|THA|179.0|17.2380008698|99.8181991577
A06523|PHS|VTPP|Phitsanulok Airport||Phitsanulok|THA|154.0|16.7828998566|100.2789993286
A06524|TKT|VTPT|Tak Airport||Tak|THA|478.0|16.8959999084|99.2533035278
A06525|UTR|VTPU|Uttaradit Airport|Uttaradit|Uttaradit|THA|262.0|17.6170005798|100.0999984741
A06526|URT|VTSB|Surat Thani Airport|Surat Thani|Surat-Thani|THA|20.0|9.1325998306|99.135597229
A06527|NAW|VTSC|Narathiwat Airport||Narathiwat|THA|16.0|6.5199198723|101.7429962158
A06528|CJM|VTSE|Chumphon Airport||Chumphon|THA|18.0|10.7111997604|99.3617019653
A06529|NST|VTSF|Nakhon Si Thammarat Airport|Nakhon Si Thammarat|Nakhon-Si-Thammarat|THA|13.0|8.5396203995|99.9447021484
A06530|KBV|VTSG|Krabi Airport|Krabi|Krabi|THA|82.0|8.0991201401|98.9861984253
A06531|SGZ|VTSH|Songkhla Airport||Songkhla|THA|12.0|7.186560154|100.608001709
A06532|PAN|VTSK|Pattani Airport||Pattani|THA|8.0|6.7854599953|101.1539993286
A06533|USM|VTSM|Samui Airport|Na Thon (Ko Samui Island)|Nakhon-Si-Thammarat|THA|64.0|9.5477895737|100.06199646
A06534|HKT|VTSP|Phuket International Airport|Phuket|Phuket|THA|82.0|8.1132001877|98.3169021606
A06535|UNN|VTSR|Ranong Airport||Ranong|THA|57.0|9.7776203156|98.5855026245
A06536|HDY|VTSS|Hat Yai International Airport|Hat Yai|Songkhla|THA|90.0|6.9332098961|100.392997742
A06537|TST|VTST|Trang Airport||Trang|THA|67.0|7.5087399483|99.6166000366
A06538|UTH|VTUD|Udon Thani Airport|Udon Thani|Changwat-Udon-Thani|THA|579.0|17.3864002228|102.788002014
A06539|SNO|VTUI|Sakon Nakhon Airport||Sakon-Nakhon|THA|529.0|17.1951007843|104.1190032959
A06540|PXR|VTUJ|Surin Airport||Surin|THA|478.0|14.8683004379|103.4980010986
A06541|KKC|VTUK|Khon Kaen Airport|Khon Kaen|Khon-Kaen|THA|670.0|16.4666004181|102.783996582
A06542|LOE|VTUL|Loei Airport||Loei|THA|860.0|17.4391002655|101.7220001221
A06543|BFV|VTUO|Buri Ram Airport||Buriram|THA|590.0|15.2294998169|103.2529983521
A06544|NAK|VTUQ|Nakhon Ratchasima Airport||Nakhon-Ratchasima|THA|765.0|14.9495000839|102.31300354
A06545|UBP|VTUU|Ubon Ratchathani Airport|Ubon Ratchathani|Changwat-Ubon-Ratchathani|THA|406.0|15.2512998581|104.870002747
A06546|ROI|VTUV|Roi Et Airport||Roi-Et|THA|451.0|16.1168003082|103.7740020752
A06547|KOP|VTUW|Nakhon Phanom Airport||Nakhon-Phanom|THA|587.0|17.3838005066|104.6429977417
A06548|BMV|VVBM|Buon Ma Thuot Airport|Buon Ma Thuot|Ha-Nội|VNM|1729.0|12.668299675|108.120002747
A06549|VCL|VVCA|Chu Lai International Airport|Dung Quat Bay||VNM|10.0|15.4033002853|108.706001282
A06550|HPH|VVCI|Cat Bi International Airport|Haiphong|Hải-Phong|VNM|6.0|20.8194007874|106.7249984741
A06551|CAH|VVCM|Ca Mau Airport|Ca Mau City|Cần-Thơ|VNM|6.0|9.1776666667|105.177777778
A06552|CXR|VVCR|Cam Ranh Airport|Nha Trang|Khanh-Hoa|VNM|40.0|11.9982004166|109.21900177
A06553|VCS|VVCS|Co Ong Airport|Con Ong|Ba-Rịa-Vung-Tau|VNM|20.0|8.7318296433|106.633003235
A06554|VCA|VVCT|Tra Noc Airport|Can Tho|Lao-Cai|VNM|9.0|10.085100174|105.7119979858
A06555|DIN|VVDB|Dien Bien Phu Airport|Dien Bien Phu|Lai-Chau|VNM|1611.0|21.3974990845|103.008003235
A06556|VDH|VVDH|Dong Hoi Airport|Dong Hoi|Yen-Bai|VNM|59.0|17.515|106.590556
A06557|DLI|VVDL|Lien Khuong Airport|Dalat|Lam-Dồng|VNM|3156.0|11.75|108.3669967651
A06558|DAD|VVDN|Da Nang International Airport|Da Nang|Da-Nẵng|VNM|33.0|16.0438995361|108.1989974976
A06559|HAN|VVNB|Noi Bai International Airport|Hanoi|Ha-Nội|VNM|39.0|21.221200943|105.8069992065
A06560|SQH|VVNS|Na-San Airport|Son-La|Sơn-La|VNM|2133.0|21.216999054|104.0329971313
A06561|NHA|VVNT|Nha Trang Air Base|Nha Trang|Khanh-Hoa|VNM|20.0|12.2274999619|109.192001343
A06562|HUI|VVPB|Phu Bai Airport|Hue|Bắc-Ninh|VNM|48.0|16.4015007019|107.70300293
A06563|UIH|VVPC|Phu Cat Airport|Quy Nohn|Khanh-Hoa|VNM|80.0|13.9549999237|109.041999817
A06564|PXU|VVPK|Pleiku Airport|Pleiku||VNM|2434.0|14.0045003891|108.016998291
A06565|PQC|VVPQ|Phu Quoc Airport|Duong Dong|Binh-Thuận|VNM|23.0|10.2270002365|103.967002869
A06566|PHA|VVPR|Phan Rang Airport|Phan Rang|Tuyen-Quang|VNM|101.0|11.6335000992|108.952003479
A06567|PHH|VVPT|Phan Thiet Airport|Phan Thiet|Binh-Thuận|VNM|0.0|10.9063997269|108.0690002441
A06568|VKG|VVRG|Rach Gia Airport|Rach Gia|Binh-Thuận|VNM|7.0|9.9580299723|105.132379532
A06569|TBB|VVTH|Dong Tac Airport|Tuy Hoa|Vinh-Long|VNM|20.0|13.0495996475|109.333999634
A06570|SGN|VVTS|Tan Son Nhat International Airport|Ho Chi Minh City|Ho-Chi-Minh-City|VNM|33.0|10.8187999725|106.652000427
A06571|THD|VVTX|Thọ Xuân Airport|Thanh Hóa||VNM|59.0|19.901667|105.467778
A06572|VDO|VVVD|Van Don International Airport|Vân Đồn|Quảng Ninh|VNM|26.0|21.118|107.414167
A06573|VII|VVVH|Vinh Airport|Vinh|Nghệ-An|VNM|23.0|18.7376003265|105.67099762
A06574|VTG|VVVT|Vung Tau Airport|Vung Tau|Ba-Rịa-Vung-Tau|VNM|13.0|10.3725004196|107.0950012207
A06575|VBA|VYAN|Ann Airport|Aeng|Rakhine|MMR|74.0|19.7691993713|94.0261001587
A06576|NYU|VYBG|Bagan Airport|Nyaung U|Mandalay|MMR|312.0|21.1788005829|94.9301986694
A06577|BMO|VYBM|Banmaw Airport|Banmaw|Kachin|MMR|370.0|24.2689990997|97.2462005615
A06578|VBP|VYBP|Bokpyinn Airport|Bokpyinn|Tanintharyi|MMR|100.0|11.2670001984|98.766998291
A06579|VBC|VYCZ|Chanmyathazi Airport|Mandalay|Mandalay|MMR|252.0|21.9405002594|96.0895996094
A06580|TVY|VYDW|Dawei Airport|Dawei|Tanintharyi|MMR|84.0|14.1038999557|98.2035980225
A06581|NYT|VYEL|Naypyidaw Airport|Pyinmana|Mandalay|MMR|302.0|19.623500824|96.2009963989
A06582|GAW|VYGG|Gangaw Airport|Gangaw|Magway|MMR|200.0|22.1746997833|94.1343994141
A06583|GWA|VYGW|Gwa Airport|Gwa|Rakhine|MMR|10.0|17.6000003815|94.5832977295
A06584|HEH|VYHH|Heho Airport|Heho|Shan|MMR|3858.0|20.7469997406|96.7919998169
A06585|HOX|VYHL|Hommalinn Airport|Hommalinn|Sagain|MMR|534.0|24.8995990753|94.9140014648
A06586|TIO|VYHN|Tilin Airport|Tilin|Magway|MMR|1385.0|21.7000007629|94.0999984741
A06587|KET|VYKG|Kengtung Airport|Kengtung|Shan|MMR|2798.0|21.3015995026|99.6360015869
A06588|KHM|VYKI|Kanti Airport|Kanti|Sagain|MMR|6000.0|25.9883003235|95.6744003296
A06589|KMV|VYKL|Kalay Airport|Kalemyo|Sagain|MMR|499.0|23.1888008118|94.0511016846
A06590|KYP|VYKP|Kyaukpyu Airport|Kyaukpyu|Rakhine|MMR|20.0|19.426399231|93.5347976685
A06591|KAW|VYKT|Kawthoung Airport|Kawthoung|Tanintharyi|MMR|180.0|10.0493001938|98.5380020142
A06592|KYT|VYKU|Kyauktu Airport|Kyauktu|Magway|MMR|1250.0|21.3999996185|94.1333007813
A06593|LIW|VYLK|Loikaw Airport|Loikaw|Kayah|MMR|2940.0|19.6914997101|97.2147979736
A06594|LSH|VYLS|Lashio Airport|Lashio|Shan|MMR|2450.0|22.9778995514|97.7521972656
A06595|MDL|VYMD|Mandalay International Airport|Mandalay|Mandalay|MMR|300.0|21.7021999359|95.977897644
A06596|MGZ|VYME|Myeik Airport|Mkeik|Tanintharyi|MMR|75.0|12.4398002625|98.6214981079
A06597|MYT|VYMK|Myitkyina Airport|Myitkyina|Kachin|MMR|475.0|25.383600235|97.3518981934
A06598|MNU|VYMM|Mawlamyine Airport|Mawlamyine|Mon|MMR|52.0|16.4447002411|97.660697937
A06599|MGU|VYMN|Manaung Airport|Manaung|Rakhine|MMR|102.0|18.8458003998|93.6889038086
A06600|MOE|VYMO|Momeik Airport||Shan|MMR|600.0|23.0925006866|96.6453018188
A06601|MOG|VYMS|Mong Hsat Airport|Mong Hsat|Shan|MMR|1875.0|20.5167999268|99.2567977905
A06602|MGK|VYMT|Mong Tong Airport|Mong Tong|Shan|MMR|1840.0|20.2966995239|98.8989028931
A06603|MWQ|VYMW|Magway Airport|Magway|Magway|MMR|279.0|20.165599823|94.9413986206
A06604|NYW|VYMY|Monywar Airport|Monywar|Sagain|MMR|298.0|22.2329998016|95.1169967651
A06605|NMS|VYNS|Namsang Airport|Namsang|Shan|MMR|3100.0|20.890499115|97.7359008789
A06606|NMT|VYNT|Namtu Airport|Namtu|Shan|MMR|2000.0|23.0830001831|97.3830032349
A06607|PAA|VYPA|Hpa-N Airport|Hpa-N|Kayin|MMR|150.0|16.893699646|97.6745986938
A06608|PAU|VYPK|Pauk Airport|Pauk|Magway|MMR|249.0|21.4491996765|94.4869003296
A06609|BSX|VYPN|Pathein Airport|Pathein|Ayeyarwady|MMR|20.0|16.8152008057|94.7798995972
A06610|PPU|VYPP|Hpapun Airport|Pa Pun|Kayin|MMR|300.0|18.0666999817|97.449798584
A06611|PBU|VYPT|Putao Airport|Putao|Kachin|MMR|1500.0|27.3299007416|97.4263000488
A06612|PKK|VYPU|Pakhokku Airport|Pakhokku|Magway|MMR|151.0|21.4043|95.11125
A06613|PRU|VYPY|Pyay Airport|Pye|Bago|MMR|120.0|18.8244991302|95.2659988403
A06614|AKY|VYSW|Sittwe Airport|Sittwe|Rakhine|MMR|27.0|20.1326999664|92.8725967407
A06615|SNW|VYTD|Thandwe Airport|Thandwe|Rakhine|MMR|20.0|18.4606990814|94.3001022339
A06616|THL|VYTL|Tachileik Airport|Tachileik|Shan|MMR|1280.0|20.4838008881|99.9354019165
A06617|XYE|VYYE|Ye Airport|Ye|Mon|MMR|30.0|15.3000001907|97.8669967651
A06618|RGN|VYYY|Yangon International Airport|Yangon|Yangon|MMR|109.0|16.9073009491|96.1332015991
A06619|TQQ|WA44|Maranggo Airport|Waha-Tomea Island|Southeast Sulawesi|IDN|169.0|-5.7645702362|123.9169998169
A06620|UPG|WAAA|Hasanuddin International Airport|Ujung Pandang-Celebes Island|South Sulawesi|IDN|47.0|-5.0616297722|119.5540008545
A06621|BIK|WABB|Frans Kaisiepo Airport|Biak-Supiori Island|Papua|IDN|46.0|-1.1900199652|136.108001709
A06622|ONI|WABD|Moanamani Airport|Moanamani-Papua Island|Papua|IDN|5204.0|-3.9834020138|136.0832977295
A06623|FOO|WABF|Kornasoren Airfield|Kornasoren-Numfoor Island|Papua|IDN|13.0|-0.9363250136|134.871994019
A06624|WET|WABG|Wagethe Airport|Wagethe-Papua Island|Papua|IDN|5627.0|-4.0442299843|136.2779998779
A06625|NBX|WABI|Nabire Airport|Nabire-Papua Island|Papua|IDN|20.0|-3.3681800365|135.4960021973
A06626|ILA|WABL|Illaga Airport|Illaga-Papua Island|Papua|IDN|6307.0|-3.8332800865|137.5829925537
A06627|KOX|WABN|Kokonau Airport|Kokonau-Papua Island||IDN|9.0|-4.7166671753|136.4333343506
A06628|ZRI|WABO|Serui Airport|Serui-Japen Island|Papua|IDN|50.0|-1.8755799532|136.2409973145
A06629|TIM|WABP|Moses Kilangin Airport|Timika-Papua Island|Papua|IDN|103.0|-4.5282797813|136.8869934082
A06630|EWI|WABT|Enarotali Airport|Enarotali-Papua Island|Papua|IDN|5807.0|-3.9258999825|136.3769989014
A06631|AMI|WADA|Selaparang Airport|Mataram-Lombok Island|West Nusa Tenggara|IDN|52.0|-8.5607099533|116.095001221
A06632|BMU|WADB|Muhammad Salahuddin Airport|Bima-Sumbawa Island|West Nusa Tenggara|IDN|3.0|-8.5396499634|118.68699646
A06633|DPS|WADD|Ngurah Rai (Bali) International Airport|Denpasar-Bali Island|Bali|IDN|14.0|-8.748169899|115.1669998169
A06634|LOP|WADL|Bandara International Lombok Airport|Mataram|West Nusa Tenggara|IDN|319.0|-8.757322|116.276675
A06635|SWQ|WADS|Sumbawa Besar Airport|Sumbawa Island|West Nusa Tenggara|IDN|16.0|-8.4890403748|117.4120025635
A06636|TMC|WADT|Tambolaka Airport|Waikabubak-Sumba Island|East Nusa Tenggara|IDN|161.0|-9.4097204208|119.2440032959
A06637|WGP|WADW|Waingapu Airport|Waingapu-Sumba Island|East Nusa Tenggara|IDN|33.0|-9.6692199707|120.302001953
A06638|YIA|WAHI|Yogyakarta International Airport|Yogyakarta-Java Island|Yogyakarta|IDN|24.0|-7.904167|110.0575
A06639|ARJ|WAJA|Arso Airport|Arso-Papua Island|Papua|IDN|208.0|-2.9333329201|140.7833404541
A06640|BUI|WAJB|Bokondini Airport|Bokondini-Papua Island||IDN|9104.0|-3.5836451054|138.5334472656
A06641|ZRM|WAJI|Sarmi Airport|Sarmi-Papua Island|Papua|IDN|3.0|-1.8695499897|138.75
A06642|DJJ|WAJJ|Sentani Airport|Jayapura-Papua Island|Papua|IDN|289.0|-2.5769500732|140.5160064697
A06643|LHI|WAJL|Lereh Airport|Lereh-Papua Island|Papua|IDN|1317.0|-3.1278998852|139.9429931641
A06644|LII|WAJM|Mulia Airport|Mulia-Papua Island|Papua|IDN|6527.0|-3.7094700336|137.9759979248
A06645|OKL|WAJO|Oksibil Airport|Oksibil-Papua Island|Papua|IDN|2500.0|-5.0910601616|140.6100006104
A06646|WAR|WAJR|Waris Airport|Waris-Papua Island|Papua|IDN|1.0|-3.2224299908|140.9790039063
A06647|SEH|WAJS|Senggeh Airport|Senggeh-Papua Island|Papua|IDN|914.0|-3.4333300591|140.8170013428
A06648|UBR|WAJU|Ubrub Airport|Ubrub-Papua Island|Papua|IDN|1370.0|-3.666670084|140.8500061035
A06649|WMX|WAJW|Wamena Airport|Wamena-Papua Island|Papua|IDN|5085.0|-4.1025099754|138.9570007324
A06650|MDP|WAKD|Mindiptana Airport|Mindiptana-Papua Island|Papua|IDN|157.0|-5.75|140.3670043945
A06651|BXD|WAKE|Bade Airport|Bade-Papua Island|Papua|IDN|59.0|-7.714630127|139.5749969482
A06652|MKQ|WAKK|Mopah Airport|Merauke-Papua Island|Papua|IDN|10.0|-8.5202903748|140.4179992676
A06653|OKQ|WAKO|Okaba Airport|Okaba-Papua Island|Papua|IDN|23.0|-8.0882196426|139.7189941406
A06654|KEI|WAKP|Kepi Airport|Kepi-Papua Island|Papua|IDN|67.0|-6.5943698883|139.3569946289
A06655|TMH|WAKT|Tanah Merah Airport|Tanah Merah-Papua Island|Papua|IDN|57.0|-6.099219799|140.2980041504
A06656|TJS|WALG|Tanjung Harapan Airport|Tanjung Selor-Borneo Island|East Kalimantan|IDN|10.0|2.8364100456|117.3740005493
A06657|DTD|WALJ|Datadawai Airport|Datadawai-Borneo Island|East Kalimantan|IDN|229.0|0.626|116.6006
A06658|BEJ|WALK|Barau(Kalimaru) Airport|Tanjung Redep-Borneo Island|East Kalimantan|IDN|59.0|2.1554999352|117.431999207
A06659|BPN|WALL|Sepinggan International Airport|Balikpapan-Borneo Island|East Kalimantan|IDN|12.0|-1.2682700157|116.8939971924
A06660|TRK|WALR|Juwata Airport|Tarakan Island|East Kalimantan|IDN|20.0|3.3266899586|117.5660018921
A06661|SRI|WALS|Temindung Airport|Samarinda-Borneo Island|East Kalimantan|IDN|33.0|-0.4845309854|117.1569976807
A06662|TSX|WALT|Tanjung Santan Airport|Santan-Borneo Island|East Kalimantan|IDN|121.0|-0.0929730013|117.4530029297
A06663|BYQ|WALV|Bunyu Airport|Bunju Island|North Kalimantan|IDN|118.0|3.4557199478|117.866996765
A06664|GLX|WAMA|Gamarmalamo Airport|Galela-Celebes Island|North Maluku|IDN|180.0|1.8383300304|127.7860031128
A06665|GTO|WAMG|Jalaluddin Airport|Gorontalo-Celebes Island|Gorontalo|IDN|105.0|0.6371189952|122.8499984741
A06666|NAH|WAMH|Naha Airport|Tahuna-Sangihe Island|North Sulawesi|IDN|16.0|3.6832098961|125.5279998779
A06667|TLI|WAMI|Toli Toli Airport|Toli Toli-Celebes Island||IDN|40.0|-1.0297700167|120.8170013428
A06668|GEB|WAMJ|Gebe Airport|Gebe Island|Maluku|IDN|125.0|-0.0788889974|129.4579925537
A06669|KAZ|WAMK|Kao Airport|Kao-Celebes Island|North Maluku|IDN|27.0|1.1852799654|127.8960037231
A06670|PLW|WAML|Mutiara Airport|Palu-Celebes Island|Central Sulawesi|IDN|284.0|-0.9185420275|119.9100036621
A06671|MDC|WAMM|Sam Ratulangi Airport|Manado-Celebes Island|North Sulawesi|IDN|264.0|1.5492600203|124.9260025024
A06672|MNA|WAMN|Melangguane Airport|Karakelong Island|North Sulawesi|IDN|3.0|4.006939888|126.672996521
A06673|PSJ|WAMP|Kasiguncu Airport|Poso-Celebes Island|Central Sulawesi|IDN|174.0|-1.4167499542|120.657997131
A06674|OTI|WAMR|Pitu Airport|Gotalalamo-Morotai Island|Maluku|IDN|49.0|2.0459899902|128.324996948
A06675|TTE|WAMT|Sultan Khairun Babullah Airport|Sango-Ternate Island|North Maluku|IDN|49.0|0.8314139843|127.3809967041
A06676|LUW|WAMW|Bubung Airport|Luwok-Celebes Island|Central Sulawesi|IDN|56.0|-1.0389200449|122.7720031738
A06677|UOL|WAMY|Buol Airport|Buol-Celebes Island|Central Sulawesi|IDN|5.0|1.1590499878|121.4280014038
A06678|BTW|WAOC|Batu Licin Airport|Batu Licin-Borneo Island|South Kalimantan|IDN|3.0|-3.4124100208|115.995002747
A06679|PKN|WAOI|Iskandar Airport|Pangkalanbun-Borneo Island|Central Kalimantan|IDN|75.0|-2.7051999569|111.672996521
A06680|KBU|WAOK|Stagen Airport|Laut Island|South Kalimantan|IDN|4.0|-3.2947199345|116.1650009155
A06681|TJG|WAON|Warukin Airport|Tanta-Tabalong-Borneo Island|South Kalimantan|IDN|197.0|-2.2165598869|115.435997009
A06682|BDJ|WAOO|Syamsudin Noor Airport|Banjarmasin-Borneo Island|South Kalimantan|IDN|66.0|-3.4423599243|114.7630004883
A06683|PKY|WAOP|Tjilik Riwut Airport|Palangkaraya-Kalimantan Tengah|Central Kalimantan|IDN|82.0|-2.2251300812|113.9430007935
A06684|SMQ|WAOS|Sampit(Hasan) Airport|Sampit-Borneo Island|Central Kalimantan|IDN|50.0|-2.4991900921|112.9749984741
A06685|AHI|WAPA|Amahai Airport|Amahai-Seram Island|Maluku|IDN|29.0|-3.3480000496|128.925994873
A06686|NDA|WAPC|Banda Airport Kepulauan|Banda Island|Aceh|IDN|49.0|5.1166701317|97.1166992188
A06687|DOB|WAPD|Dobo Airport|Dobo-Kobror Island|Maluku|IDN|15.0|-5.7722201347|134.2120056152
A06688|MAL|WAPE|Mangole Airport Falabisahaya|Mangole Island|North Maluku|IDN|889.0|-1.87579|125.8300018311
A06689|NRE|WAPG|Namrole Airport|Namrole-Buru Island|Maluku|IDN|997.0|-3.8208100796|126.7180023193
A06690|LAH|WAPH|Oesman Sadik Airport Labuha|Labuha-Halmahera Island|North Maluku|IDN|49.0|-0.6352589726|127.5019989014
A06691|SXK|WAPI|Saumlaki Airport|Saumlaki-Yamdena Island|Maluku|IDN|218.0|-7.9886097908|131.3059997559
A06692|BJK|WAPK|Nangasuri Airport|Maikoor Island|Maluku|IDN|82.0|-6.0661997795|134.2740020752
A06693|LUV|WAPL|Dumatumbun Airport|Langgur-Seram Island|Maluku|IDN|10.0|-5.6616201401|132.7310028076
A06694|SQN|WAPN|Emalamo Sanana Airport|Sanana-Seram Island|North Maluku|IDN|39.0|-2.080509901|125.9670028687
A06695|AMQ|WAPP|Pattimura Airport Ambon|Ambon|Maluku|IDN|33.0|-3.7102599144|128.0890045166
A06696|NAM|WAPR|Namlea Airport|Namlea-Buru Island|Maluku|IDN|41.0|-3.2355699539|127.0999984741
A06697|TAX|WAPT|Taliabu Island Airport|Tikong-Taliabu Island|North Maluku|IDN|9.0|-1.642629981|124.5589981079
A06698|WBA|WAPV|WahaiSeram Island|Seram Island|Maluku|IDN|551.0|-2.8141698837|129.4819946289
A06699|MLG|WARA|Abdul Rachman Saleh Airport|Malang-Java Island|East Java|IDN|1726.0|-7.9265599251|112.714996338
A06700|CPF|WARC|Cepu Airport|Tjepu-Java Island|Central Java|IDN|131.0|-7.1948416667|111.548166667
A06701|JOG|WARJ|Adi Sutjipto International Airport|Yogyakarta-Java Island|Yogyakarta|IDN|350.0|-7.7881798744|110.4319992065
A06702|SOC|WARQ|Adi Sumarmo Wiryokusumo Airport|Sukarata(Solo)-Java Island|Central Java|IDN|421.0|-7.5160899162|110.7570037842
A06703|SUB|WARR|Juanda International Airport|Surabaya|East Java|IDN|9.0|-7.3798298836|112.7870025635
A06704|SRG|WARS|Achmad Yani Airport|Semarang-Java Island|Central Java|IDN|10.0|-6.9727301598|110.375
A06705|SUP|WART|Trunojoyo Airport|Sumenep-Madura Island|East Java|IDN|10.0|-7.02425|113.890205556
A06706|NTI|WASB|Stenkol Airport|Bintuni-Papua Island|Papua|IDN|57.0|-2.1041600704|133.5220031738
A06707|RSK|WASC|Abresso Airport|Ransiki-Papua Island|Papua|IDN|52.0|-1.5084500313|134.18699646
A06708|KEQ|WASE|Kebar Airport|Kebar-Papua Island|Papua|IDN|2050.0|-0.6371009946|133.1280059814
A06709|FKQ|WASF|Fakfak Airport|Fakfak-Papua Island||IDN|462.0|-2.9201900959|132.266998291
A06710|INX|WASI|Inanwatan Airport|Inanwatan Airport-Papua Island|Papua|IDN|9.0|-2.1280999184|132.1609954834
A06711|KNG|WASK|Kaimana Airport|Kaimana-Papua Island||IDN|19.0|-3.6445200443|133.6959991455
A06712|RDE|WASM|Merdei Airport|Merdei-Papua Island|Papua|IDN|425.0|-1.5833300352|133.3329925537
A06713|BXB|WASO|Babo Airport|Babo-Papua Island|West Papua|IDN|10.0|-2.5322399139|133.4389953613
A06714|MKW|WASR|Rendani Airport|Manokwari-Papua Island|West Papua|IDN|23.0|-0.8918330073|134.0489959717
A06715|SOQ|WASS|Sorong (Jefman) Airport|Sorong-Papua Island|West Papua|IDN|10.0|-0.9263579845|131.1210021973
A06716|TXM|WAST|Teminabuan Airport|Atinjoe-Papua Island|Papua|IDN|141.0|-1.4447200298|132.0209960938
A06717|WSR|WASW|Wasior Airport|Wasior-Papua Island||IDN|565.0|-2.7335898876|134.5180053711
A06718|BJW|WATB|Soa Airport|Bajawa|East Nusa Tenggara|IDN|1454.0|-8.708667|121.057167
A06719|MOF|WATC|Maumere(Wai Oti) Airport|Maumere-Flores Island|East Nusa Tenggara|IDN|115.0|-8.6406497955|122.236999512
A06720|ENE|WATE|Ende (H Hasan Aroeboesman) Airport|Ende-Flores Island|East Nusa Tenggara|IDN|49.0|-8.8492898941|121.661003113
A06721|RTG|WATG|Satar Tacik Airport|Satar Tacik-Flores Island|East Nusa Tenggara|IDN|3510.0|-8.5970096588|120.4769973755
A06722|ARD|WATM|Mali Airport|Alor Island|East Nusa Tenggara|IDN|10.0|-8.1323404312|124.5970001221
A06723|LBJ|WATO|Komodo (Mutiara II) Airport|Labuan Bajo-Flores Island|East Nusa Tenggara|IDN|66.0|-8.4866600037|119.888999939
A06724|KOE|WATT|El Tari Airport|Kupang-Timor Island|East Nusa Tenggara|IDN|335.0|-10.1716003418|123.6709976196
